Time	Volt
0.0009698867797851562	60	
0.00261688232421875	60	
0.0029718875885009766	61	
0.003209829330444336	60	
0.003367900848388672	60	
0.0036208629608154297	60	
0.0037717819213867188	59	
0.003945827484130859	59	
0.0040967464447021484	59	
0.004358768463134766	59	
0.004532814025878906	59	
0.004746913909912109	59	
0.005021810531616211	60	
0.005178928375244141	59	
0.005450010299682617	59	
0.005625724792480469	58	
0.005857706069946289	58	
0.006035804748535156	59	
0.006248950958251953	59	
0.006528615951538086	58	
0.006689786911010742	62	
0.006922006607055664	59	
0.007094621658325195	58	
0.007339000701904297	58	
0.007507801055908203	58	
0.007663726806640625	57	
0.007993698120117188	58	
0.008156776428222656	59	
0.00832676887512207	58	
0.008496761322021484	59	
0.008651018142700195	58	
0.008945941925048828	59	
0.009142637252807617	59	
0.009428024291992188	59	
0.009585857391357422	59	
0.00975799560546875	59	
0.00995182991027832	59	
0.01014399528503418	60	
0.010357856750488281	58	
0.01053166389465332	59	
0.010690689086914062	59	
0.010883808135986328	59	
0.011172771453857422	59	
0.023877859115600586	59	
0.06379580497741699	59	
0.10382699966430664	59	
0.14374971389770508	60	
0.18380284309387207	58	
0.2237567901611328	59	
0.26376986503601074	59	
0.30391502380371094	59	
0.34375977516174316	59	
0.3836507797241211	59	
0.4236717224121094	59	
0.46341681480407715	59	
0.5037119388580322	59	
0.543463945388794	60	
0.5833957195281982	59	
0.6234028339385986	59	
0.663597822189331	59	
0.703697919845581	59	
0.7434146404266357	59	
0.7833747863769531	58	
0.8233737945556641	60	
0.8636138439178467	60	
0.9034497737884521	59	
0.9432487487792969	59	
0.9832468032836914	59	
1.023254632949829	59	
1.063316822052002	60	
1.1032977104187012	59	
1.1432418823242188	59	
1.183234691619873	59	
1.2232038974761963	59	
1.2632489204406738	58	
1.3032009601593018	58	
1.3433077335357666	59	
1.3840298652648926	59	
1.4230027198791504	59	
1.4634549617767334	59	
1.5048258304595947	58	
1.5429556369781494	59	
1.5832908153533936	59	
1.6231999397277832	59	
1.6629319190979004	58	
1.7029099464416504	59	
1.742884874343872	59	
1.7831859588623047	58	
1.822911024093628	59	
1.8628559112548828	59	
1.9028449058532715	58	
1.9428999423980713	59	
1.9828989505767822	59	
2.023399829864502	59	
2.0627856254577637	59	
2.1027467250823975	59	
2.142972946166992	59	
2.18304181098938	58	
2.2227377891540527	59	
2.264528751373291	58	
2.3026838302612305	59	
2.342817783355713	59	
2.382798671722412	58	
2.423740863800049	59	
2.462548017501831	58	
2.50284481048584	58	
2.5425448417663574	59	
2.5825278759002686	59	
2.6224958896636963	59	
2.662585735321045	59	
2.702664852142334	59	
2.7429468631744385	59	
2.7824387550354004	60	
2.822511911392212	59	
2.8624026775360107	59	
2.902432918548584	58	
2.942483901977539	58	
2.9823617935180664	59	
3.0224287509918213	59	
3.0623607635498047	57	
3.102477788925171	59	
3.1425318717956543	59	
3.1822609901428223	59	
3.2223727703094482	59	
3.262176990509033	59	
3.3022139072418213	59	
3.3422837257385254	61	
3.382269859313965	61	
3.4235527515411377	63	
3.4621376991271973	65	
3.5021378993988037	66	
3.542120933532715	68	
3.5822086334228516	69	
3.62208890914917	71	
3.6621358394622803	75	
3.7020938396453857	80	
3.742218017578125	86	
3.7824819087982178	91	
3.8220269680023193	97	
3.8621628284454346	105	
3.902209758758545	113	
3.94215989112854	120	
3.981952667236328	127	
4.021990776062012	138	
4.062041759490967	146	
4.102115869522095	154	
4.14246392250061	160	
4.181895971298218	167	
4.222243785858154	176	
4.261867046356201	189	
4.302254676818848	203	
4.341972827911377	222	
4.381814002990723	247	
4.421994924545288	272	
4.461805820465088	288	
4.501794815063477	295	
4.541734933853149	300	
4.581748008728027	305	
4.621790885925293	309	
4.661874771118164	313	
4.701714992523193	317	
4.742151975631714	321	
4.781689882278442	323	
4.821822881698608	325	
4.861630916595459	326	
4.901636838912964	328	
4.941651821136475	327	
4.9816367626190186	328	
5.021835803985596	328	
5.061596870422363	329	
5.101586818695068	329	
5.141515016555786	329	
5.181529760360718	330	
5.2215118408203125	330	
5.26152491569519	330	
5.301443815231323	329	
5.341413736343384	329	
5.3814897537231445	330	
5.421442747116089	330	
5.461432695388794	331	
5.5017077922821045	330	
5.541598796844482	330	
5.58156681060791	330	
5.621629953384399	329	
5.661448955535889	329	
5.701338768005371	328	
5.741597890853882	329	
5.781454801559448	327	
5.822941780090332	328	
5.861313819885254	327	
5.901225805282593	329	
5.941344976425171	328	
5.981576919555664	328	
6.021271705627441	328	
6.061189889907837	327	
6.101127862930298	327	
6.1412317752838135	327	
6.181200742721558	328	
